 "s" , "p" , "o" ,
 "https://w3id.org/artchives/MD1557321803308" , "http://www.w3.org/2000/01/rdf-schema#label" , "                             collection advisor" ,
 "http://catalogo.fondazionezeri.unibo.it/search/work" , "http://www.w3.org/2000/01/rdf-schema#comment" , "online catalogue" ,
 "http://catalogo.fondazionezeri.unibo.it/search/work" , "http://www.w3.org/2000/01/rdf-schema#comment" , "online catalog" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.wikidata.org/prop/direct/P580" , "0476-01-01T00:00:00.000Z" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.wikidata.org/prop/direct/P582" , "1500-01-01T00:00:00.000Z" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.w3.org/2000/01/rdf-schema#label" , "Middle Ages" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.w3.org/2000/01/rdf-schema#label" , "    Middle Ages" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.w3.org/2000/01/rdf-schema#label" , "     Middle Ages" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.w3.org/2000/01/rdf-schema#label" , "      Middle Ages" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.w3.org/2000/01/rdf-schema#label" , "        Middle Ages" ,
 "http://www.wikidata.org/entity/Q12554" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Middle Ages" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.wikidata.org/prop/direct/P580" , "1520-01-01T00:00:00.000Z" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.w3.org/2000/01/rdf-schema#label" , "Mannerism" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.w3.org/2000/01/rdf-schema#label" , "  Mannerism" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.w3.org/2000/01/rdf-schema#label" , "         Mannerism" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            mannerism" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.w3.org/2000/01/rdf-schema#label" , "            Mannerism" ,
 "http://www.wikidata.org/entity/Q131808" , "http://www.w3.org/2000/01/rdf-schema#label" , "             Mannerism" ,
 "http://www.wikidata.org/entity/Q134194" , "http://www.w3.org/2000/01/rdf-schema#label" , "fresco painting" ,
 "http://www.wikidata.org/entity/Q134194" , "http://www.w3.org/2000/01/rdf-schema#label" , "    fresco painting" ,
 "http://www.wikidata.org/entity/Q134194" , "http://www.w3.org/2000/01/rdf-schema#label" , "            fresco painting" ,
 "http://www.wikidata.org/entity/Q134194" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       fresco painting" ,
 "http://www.wikidata.org/entity/Q134194" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            fresco painting" ,
 "http://www.wikidata.org/entity/Q160538" , "http://www.w3.org/2000/01/rdf-schema#label" , "Gian Lorenzo Bernini" ,
 "http://www.wikidata.org/entity/Q160538" , "http://www.w3.org/2000/01/rdf-schema#label" , "       Gian Lorenzo Bernini" ,
 "http://www.wikidata.org/entity/Q160538" , "http://www.w3.org/2000/01/rdf-schema#label" , "             Gian Lorenzo Bernini" ,
 "http://www.wikidata.org/entity/Q160538" , "http://www.w3.org/2000/01/rdf-schema#label" , "                Gian Lorenzo Bernini" ,
 "http://www.wikidata.org/entity/Q160538" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Gian Lorenzo Bernini" ,
 "http://www.wikidata.org/entity/Q174705" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       oil painting" ,
 "http://www.wikidata.org/entity/Q174705" , "http://www.w3.org/2000/01/rdf-schema#label" , "                        oil painting" ,
 "http://www.wikidata.org/entity/Q174705" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            oil painting" ,
 "http://www.wikidata.org/entity/Q19569585" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Master of the Hartford Still-Life" ,
 "http://www.wikidata.org/entity/Q19754125" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Umberto Gnoli" ,
 "http://www.wikidata.org/entity/Q19997511" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Evelyn Sandberg Vavalà" ,
 "http://www.wikidata.org/entity/Q2245140" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Fra Carnevale" ,
 "http://www.wikidata.org/entity/Q2632216" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Scipione Pulzone" ,
 "http://www.wikidata.org/entity/Q2886111" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Bartolomeo di Tommaso" ,
 "http://www.wikidata.org/entity/Q348024" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Carlo Crivelli" ,
 "http://www.wikidata.org/entity/Q3619936" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Antonio Muñoz" ,
 "http://www.wikidata.org/entity/Q3713796" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Donato de' Bardi" ,
 "http://www.wikidata.org/entity/Q37562" , "http://www.w3.org/2000/01/rdf-schema#label" , "Donatello" ,
 "http://www.wikidata.org/entity/Q37562" , "http://www.w3.org/2000/01/rdf-schema#label" , " Donatello" ,
 "http://www.wikidata.org/entity/Q37562" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Donatello" ,
 "http://www.wikidata.org/entity/Q42207" , "http://www.w3.org/2000/01/rdf-schema#label" , "Caravaggio" ,
 "http://www.wikidata.org/entity/Q42207" , "http://www.w3.org/2000/01/rdf-schema#label" , "            Caravaggio" ,
 "http://www.wikidata.org/entity/Q42207" , "http://www.w3.org/2000/01/rdf-schema#label" , "                        Caravaggio" ,
 "http://www.wikidata.org/entity/Q42207" , "http://www.w3.org/2000/01/rdf-schema#label" , "                          Caravaggio" ,
 "http://www.wikidata.org/entity/Q42207" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Caravaggio" ,
 "http://www.wikidata.org/entity/Q59529805" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Guglielmo Matthiae" ,
 "http://www.wikidata.org/entity/Q6936496" , "http://www.w3.org/2000/01/rdf-schema#label" , "        Creative Commons Attribution-NonCommercial" ,
 "http://www.wikidata.org/entity/Q6936496" , "http://www.w3.org/2000/01/rdf-schema#label" , "                  Creative Commons Attribution-NonCommercial" ,
 "http://www.wikidata.org/entity/Q6936496" , "http://www.w3.org/2000/01/rdf-schema#label" , "                       Creative Commons Attribution-NonCommercial" ,
 "http://www.wikidata.org/entity/Q6936496" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            Creative Commons Attribution-NonCommercial" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.wikidata.org/prop/direct/P580" , "1501-01-11T00:00:00.000Z" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.wikidata.org/prop/direct/P582" , "1600-12-31T00:00:00.000Z" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "  16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "     16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "      16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "        16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "         16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "            16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "               16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "                16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "                 16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "                           16th century" ,
 "http://www.wikidata.org/entity/Q7017" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            16th century" ,
 "http://www.wikidata.org/entity/Q945313" , "http://www.w3.org/2000/01/rdf-schema#label" , "                 cassone" ,
 "http://www.wikidata.org/entity/Q945313" , "http://www.w3.org/2000/01/rdf-schema#label" , "                            cassone" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q19997512" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q55453618" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1361667" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q537874" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q41616785" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1715096" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q3057287" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q457739" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1296486" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q88907" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q90407" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q61913691" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q18935222" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q2527217" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q995470" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1629748" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q85761254" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1271052" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q6700132" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q60185" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q3051533" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q1056780" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Leo Steinberg" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "John Pope-Hennessy papers" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Bacchi, A., & Barbero, L. M. (2016). Studi in onore di Stefano Tumidei. Venezia: Fondazione Giorgio Cini, Bologna: Fondazione Federico Zeri;" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Poeschke, J. (2011/12). Julian Kliemann. Römisches Jahrbuch der Bibliotheca Hertziana, 40, 9-13;" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Sorensen, L. (Ed.). Salerno, Luigi. In Dictionary of Art Historians;
Fusconi, G. (2007). Luigi Salerno. In Dizionario biografico dei soprintendenti storici dell'arte, 1904-1975. Bologna: Bononia University Press;" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Maguire, H. (2003). Ernst Kitzinger: 1912-2003. Harvard: Dumbarton Oaks Papers;" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Shirey, D. L. (1973, May 20). Everett Fahy of the Met Is Named Frick Director. New York Times, 63; 
Russell, J. (1986, July 31). New Head of European Art at Met. New York Times, 16;" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Middeldorf, U. (1960). In memoriam Werner Cohn. Florenz:  Kunsthistorisches Institut. Sonderdruck aus : Mitteilungen des Kunsthistorischen Institutes in Florenz. Firenze. 9.1959/60, 3/4, 265-266" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Archivio Longhi" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Cesare Brandi" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Archivio Lionello Venturi" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Levey, M. (2005, Oct. 1). Ellis Waterhouse: An Appreciation. The Burlington Magazine Publications, pp. 668-673;
Sorensen, L. (Ed.). (2020, September 30). Waterhouse, Ellis K., Sir. Dictionary of Art Historians, Retrieved September 30, 2020, http://www.arthistorians.info/waterhousee;" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Jooss, B. (2012).  Galerie Heinemann: die wechselvolle Geschichte einer jüdischen Kunsthandlung zwischen 1872 und 1938, In Anzeiger des Germanischen Nationalmuseums (pp. 69-84). Nürnberg: G. Ulrich Großmann;
Heuß, A. (2012). Friedrich Heinrich Zinckgraf und die "Arisierung" der Galerie Heinemann in München, In Anzeiger des Germanischen Nationalmuseums (pp. 85-94), Nürnberg: G. Ulrich Großmann;
" ,
 "https://w3id.org/artchives/biblioOnArtHistorian" , "http://www.w3.org/2000/01/rdf-schema#label" , "Festschrift für U. M., 1968 (P); 
Keutner, H. (1983). Mitt. d. Kunsthist. Inst. Florenz 27, 256-60; 
Radcliffe, A. (2008). Ulrich Middeldorf (1901 - 1983). Obituaries, 175-179; 
Radcliffe, A. (1984). Burlington Magazine, 126, 288-90; 
Roberts, P. L. (2013). Ulrich A. Middeldorf (1901-83) and textiles, The Getty research journal, 5, 189-196; 
Collareta, M. (2018). Ulrich Middeldorf (1901-1983), curiosità e "connoisseurship". In F. Caglioti, A. De Marchi, & A. Nova (Eds.), I conoscitori tedeschi tra Otto e Novecento. Milano: Officina Libraria, 466-471;
